geoid,geoid20,year,denom_total_pop,tothomeless_count,totshelt_count,totunshelt_count
1400000US06037530101,6037530101,2019,5283,16,0,16
1400000US06037530102,6037530102,2019,4862,5,0,5
1400000US06037530202,6037530202,2019,4340,6,0,6
1400000US06037530203,6037530203,2019,2728,3,0,3
1400000US06037530204,6037530204,2019,3904,0,0,0
1400000US06037530301,6037530301,2019,2211,62,0,62
1400000US06037530302,6037530302,2019,6849,13,0,13
1400000US06037530400,6037530400,2019,3744,67,33,34
1400000US06037530500,6037530500,2019,3719,9,0,9
1400000US06037530603,6037530603,2019,4695,6,0,6
1400000US06037530700,6037530700,2019,2157,30,0,30
1400000US06037530801,6037530801,2019,5407,24,0,24
1400000US06037530802,6037530802,2019,3162,4,0,4
1400000US06037530901,6037530901,2019,3684,13,0,13
1400000US06037530902,6037530902,2019,3840,5,0,5
1400000US06037531000,6037531000,2019,5132,19,0,19
1400000US06037531101,6037531101,2019,4849,21,0,21
1400000US06037531102,6037531102,2019,3209,8,0,8
1400000US06037531201,6037531201,2019,5528,8,0,8
1400000US06037531202,6037531202,2019,4431,19,0,19
1400000US06037531301,6037531301,2019,4824,26,0,26
1400000US06037531302,6037531302,2019,6213,13,0,13
1400000US06037531502,6037531502,2019,3397,124,0,124
1400000US06037531503,6037531503,2019,2752,8,0,8
1400000US06037531504,6037531504,2019,4250,0,0,0
1400000US06037531602,6037531602,2019,4432,4,0,4
1400000US06037531603,6037531603,2019,3409,0,0,0
1400000US06037531604,6037531604,2019,3775,7,0,7
1400000US06037531701,6037531701,2019,5375,34,0,34
1400000US06037531702,6037531702,2019,5163,65,0,65
1400000US06037531800,6037531800,2019,4960,15,0,15
1400000US06037531901,6037531901,2019,6208,7,0,7
1400000US06037531902,6037531902,2019,4761,20,0,20
1400000US06037532001,6037532001,2019,3036,19,0,19
1400000US06037532002,6037532002,2019,3360,4,0,4
1400000US06037532101,6037532101,2019,6744,44,0,44
1400000US06037532102,6037532102,2019,3936,1,0,1
1400000US06037532200,6037532200,2019,7363,17,0,17
1400000US06037532302,6037532302,2019,4863,43,0,43
1400000US06037532303,6037532303,2019,4599,194,38,156
1400000US06037532304,6037532304,2019,5524,522,394,129
1400000US06037532500,6037532500,2019,4194,25,0,25
1400000US06037532605,6037532605,2019,3301,26,0,26
1400000US06037532606,6037532606,2019,4405,0,0,0
1400000US06037532607,6037532607,2019,6866,35,0,35
1400000US06037532700,6037532700,2019,2579,46,0,46
1400000US06037532800,6037532800,2019,4590,62,0,62
1400000US06037532900,6037532900,2019,7058,20,0,20
1400000US06037533001,6037533001,2019,4709,15,0,15
1400000US06037533002,6037533002,2019,1603,7,0,7
1400000US06037533103,6037533103,2019,4385,15,0,15
1400000US06037533104,6037533104,2019,4415,24,0,24
1400000US06037533105,6037533105,2019,2510,0,0,0
1400000US06037533108,6037533108,2019,5158,15,0,15
1400000US06037533201,6037533201,2019,2788,5,0,5
1400000US06037533204,6037533204,2019,5037,34,0,34
1400000US06037533300,6037533300,2019,3346,1,0,1
1400000US06037533401,6037533401,2019,5095,0,0,0
1400000US06037533402,6037533402,2019,4240,3,0,3
1400000US06037533403,6037533403,2019,2829,8,0,8
1400000US06037533501,6037533501,2019,3051,32,0,32
1400000US06037533504,6037533504,2019,4284,1,0,1
1400000US06037533601,6037533601,2019,4781,0,0,0
1400000US06037533602,6037533602,2019,5546,10,0,10
1400000US06037533603,6037533603,2019,6988,1,0,1
1400000US06037533701,6037533701,2019,2998,2,0,2
1400000US06037533702,6037533702,2019,3482,1,0,1
1400000US06037533703,6037533703,2019,3440,8,0,8
1400000US06037533803,6037533803,2019,6374,13,0,13
1400000US06037533804,6037533804,2019,4207,1,0,1
1400000US06037533805,6037533805,2019,3514,3,0,3
1400000US06037533806,6037533806,2019,2913,18,0,18
1400000US06037533901,6037533901,2019,6320,3,0,3
1400000US06037533902,6037533902,2019,4049,25,0,25
1400000US06037534001,6037534001,2019,5125,25,0,25
1400000US06037534002,6037534002,2019,4626,19,0,19
1400000US06037534101,6037534101,2019,2348,12,0,12
1400000US06037534102,6037534102,2019,6219,3,0,3
1400000US06037534201,6037534201,2019,4768,33,0,33
1400000US06037534202,6037534202,2019,5748,0,0,0
1400000US06037534203,6037534203,2019,3206,40,0,40
1400000US06037534301,6037534301,2019,4315,3,0,3
1400000US06037534302,6037534302,2019,4422,4,0,4
1400000US06037534403,6037534403,2019,2837,1,0,1
1400000US06037534404,6037534404,2019,3677,2,0,2
1400000US06037534405,6037534405,2019,4351,17,0,17
1400000US06037534406,6037534406,2019,5159,49,0,49
1400000US06037534501,6037534501,2019,5190,2,0,2
1400000US06037534502,6037534502,2019,4606,0,0,0
1400000US06037534700,6037534700,2019,4468,3,0,3
1400000US06037534802,6037534802,2019,3136,1,0,1
1400000US06037534803,6037534803,2019,4589,14,0,14
1400000US06037534804,6037534804,2019,3736,2,0,2
1400000US06037534900,6037534900,2019,6319,33,0,33
1400000US06037535001,6037535001,2019,4512,25,0,25
1400000US06037535002,6037535002,2019,3648,30,0,30
1400000US06037535101,6037535101,2019,7949,51,0,51
1400000US06037535102,6037535102,2019,4621,27,0,27
1400000US06037535200,6037535200,2019,6111,84,0,84
1400000US06037535300,6037535300,2019,6524,81,0,81
1400000US06037535400,6037535400,2019,2869,181,0,181
1400000US06037535501,6037535501,2019,3898,6,0,6
1400000US06037535502,6037535502,2019,5411,1,0,1
1400000US06037535503,6037535503,2019,2240,1,0,1
1400000US06037535603,6037535603,2019,3998,64,0,64
1400000US06037535604,6037535604,2019,4476,0,0,0
1400000US06037535605,6037535605,2019,4440,8,0,8
1400000US06037535606,6037535606,2019,2007,0,0,0
1400000US06037535607,6037535607,2019,4946,2,0,2
1400000US06037535701,6037535701,2019,5237,5,0,5
1400000US06037535702,6037535702,2019,5638,12,0,12
1400000US06037535802,6037535802,2019,6593,15,0,15
1400000US06037535803,6037535803,2019,4246,8,0,8
1400000US06037535804,6037535804,2019,5328,7,0,7
1400000US06037535901,6037535901,2019,5578,45,0,45
1400000US06037535902,6037535902,2019,7209,5,0,5
1400000US06037536000,6037536000,2019,3701,34,0,34
1400000US06037536102,6037536102,2019,3155,65,0,65
1400000US06037536103,6037536103,2019,5353,12,0,12
1400000US06037536104,6037536104,2019,3898,58,0,58
1400000US06037536201,6037536201,2019,5128,7,0,7
1400000US06037536202,6037536202,2019,3035,4,0,4
1400000US06037540000,6037540000,2019,5650,6,0,6
1400000US06037540101,6037540101,2019,6732,0,0,0
1400000US06037540102,6037540102,2019,6905,8,0,8
1400000US06037540201,6037540201,2019,2587,3,0,3
1400000US06037540202,6037540202,2019,7116,8,0,8
1400000US06037540203,6037540203,2019,5807,3,0,3
1400000US06037540300,6037540300,2019,4728,57,0,57
1400000US06037540400,6037540400,2019,2108,38,0,38
1400000US06037540501,6037540501,2019,6712,11,0,11
1400000US06037540502,6037540502,2019,6159,12,0,12
1400000US06037540600,6037540600,2019,4981,30,0,30
1400000US06037540700,6037540700,2019,3230,73,0,73
1400000US06037540800,6037540800,2019,5287,0,0,0
1400000US06037540901,6037540901,2019,4904,16,0,16
1400000US06037540902,6037540902,2019,4707,321,0,321
1400000US06037541003,6037541003,2019,4462,258,0,258
1400000US06037541100,6037541100,2019,3251,20,0,20
1400000US06037541200,6037541200,2019,6496,58,0,58
1400000US06037541300,6037541300,2019,5500,46,0,46
1400000US06037541401,6037541401,2019,4790,10,0,10
1400000US06037541402,6037541402,2019,2896,6,0,6
1400000US06037541500,6037541500,2019,6529,27,0,27
1400000US06037541603,6037541603,2019,3059,41,0,41
1400000US06037541604,6037541604,2019,5883,1,0,1
1400000US06037541605,6037541605,2019,4829,40,0,40
1400000US06037541606,6037541606,2019,2348,9,0,9
1400000US06037541700,6037541700,2019,6636,1,0,1
1400000US06037541801,6037541801,2019,6180,2,0,2
1400000US06037541802,6037541802,2019,5343,0,0,0
1400000US06037542000,6037542000,2019,4684,4,0,4
1400000US06037542103,6037542103,2019,3685,36,31,5
1400000US06037542104,6037542104,2019,3286,2,0,2
1400000US06037542105,6037542105,2019,4781,10,0,10
1400000US06037542106,6037542106,2019,3369,24,0,24
1400000US06037542200,6037542200,2019,0,27,0,27
1400000US06037542401,6037542401,2019,4735,18,0,18
1400000US06037542402,6037542402,2019,0,13,0,13
1400000US06037542501,6037542501,2019,4891,16,0,16
1400000US06037542502,6037542502,2019,5006,14,0,14
1400000US06037542601,6037542601,2019,3281,38,0,38
1400000US06037542602,6037542602,2019,5923,12,0,12
1400000US06037542700,6037542700,2019,6129,2,2,0
1400000US06037542800,6037542800,2019,3025,0,0,0
1400000US06037542900,6037542900,2019,3254,2,0,2
1400000US06037543000,6037543000,2019,4531,29,0,29
1400000US06037543100,6037543100,2019,7233,7,0,7
1400000US06037543201,6037543201,2019,3605,6,0,6
1400000US06037543203,6037543203,2019,5803,56,0,56
1400000US06037543304,6037543304,2019,5872,12,0,12
1400000US06037543305,6037543305,2019,0,200,0,200
1400000US06037543306,6037543306,2019,6230,31,0,31
1400000US06037543321,6037543321,2019,4746,2,0,2
1400000US06037543322,6037543322,2019,7959,3,0,3
1400000US06037543400,6037543400,2019,3727,47,0,47
1400000US06037543501,6037543501,2019,7453,65,0,65
1400000US06037543502,6037543502,2019,4213,0,0,0
1400000US06037543503,6037543503,2019,5695,31,0,31
1400000US06037543601,6037543601,2019,3781,1,0,1
1400000US06037543603,6037543603,2019,4301,45,0,45
1400000US06037543605,6037543605,2019,4623,11,0,11
1400000US06037543606,6037543606,2019,3241,7,0,7
1400000US06037543607,6037543607,2019,2634,21,0,21
1400000US06037543701,6037543701,2019,3057,2,0,2
1400000US06037543703,6037543703,2019,3370,2,0,2
1400000US06037543704,6037543704,2019,3377,3,0,3
1400000US06037543705,6037543705,2019,3260,3,0,3
1400000US06037543801,6037543801,2019,5156,1,0,1
1400000US06037543803,6037543803,2019,3610,3,0,3
1400000US06037543804,6037543804,2019,2868,2,0,2
1400000US06037543903,6037543903,2019,3740,13,0,13
1400000US06037543905,6037543905,2019,4636,11,0,11
1400000US06037544001,6037544001,2019,0,5,0,5
1400000US06037544002,6037544002,2019,0,2,0,2
1400000US06037550101,6037550101,2019,3192,2,0,2
1400000US06037550201,6037550201,2019,2673,0,0,0
1400000US06037550202,6037550202,2019,5689,14,0,14
1400000US06037550301,6037550301,2019,5512,29,3,26
1400000US06037550501,6037550501,2019,2777,3,0,3
1400000US06037550502,6037550502,2019,5533,7,0,7
1400000US06037550601,6037550601,2019,5960,3,0,3
1400000US06037550602,6037550602,2019,4328,1,0,1
1400000US06037550700,6037550700,2019,6103,24,0,24
1400000US06037550801,6037550801,2019,4046,7,0,7
1400000US06037550802,6037550802,2019,3350,6,0,6
1400000US06037550901,6037550901,2019,4141,0,0,0
1400000US06037550902,6037550902,2019,5803,5,0,5
1400000US06037551001,6037551001,2019,4276,8,0,8
1400000US06037551002,6037551002,2019,2887,6,0,6
1400000US06037551101,6037551101,2019,3964,3,0,3
1400000US06037551102,6037551102,2019,5427,5,0,5
1400000US06037551201,6037551201,2019,3272,4,0,4
1400000US06037551203,6037551203,2019,4045,1,0,1
1400000US06037551204,6037551204,2019,3795,1,0,1
1400000US06037551300,6037551300,2019,5449,30,26,4
1400000US06037551401,6037551401,2019,4534,2,0,2
1400000US06037551402,6037551402,2019,4667,3,0,3
1400000US06037551501,6037551501,2019,4644,0,0,0
1400000US06037551502,6037551502,2019,4898,2,0,2
1400000US06037551700,6037551700,2019,6262,4,0,4
1400000US06037551801,6037551801,2019,3721,13,0,13
1400000US06037551802,6037551802,2019,3546,13,0,13
1400000US06037551900,6037551900,2019,5192,26,0,26
1400000US06037552001,6037552001,2019,4188,6,0,6
1400000US06037552002,6037552002,2019,3409,28,0,28
1400000US06037552100,6037552100,2019,6624,3,0,3
1400000US06037552200,6037552200,2019,5679,112,0,112
1400000US06037552301,6037552301,2019,4482,12,0,12
1400000US06037552302,6037552302,2019,4107,1,0,1
1400000US06037552400,6037552400,2019,2411,12,0,12
1400000US06037552601,6037552601,2019,5260,0,0,0
1400000US06037552602,6037552602,2019,4416,11,0,11
1400000US06037552700,6037552700,2019,6819,42,0,42
1400000US06037552800,6037552800,2019,6198,3,0,3
1400000US06037552900,6037552900,2019,7156,0,0,0
1400000US06037553000,6037553000,2019,5031,7,0,7
1400000US06037553100,6037553100,2019,6749,21,12,9
1400000US06037553201,6037553201,2019,4119,12,0,12
1400000US06037553202,6037553202,2019,3505,10,0,10
1400000US06037553300,6037553300,2019,3214,3,0,3
1400000US06037553400,6037553400,2019,3495,16,0,16
1400000US06037553502,6037553502,2019,4066,6,0,6
1400000US06037553503,6037553503,2019,2906,2,0,2
1400000US06037553504,6037553504,2019,5358,4,0,4
1400000US06037553601,6037553601,2019,5223,20,0,20
1400000US06037553602,6037553602,2019,4752,7,0,7
1400000US06037553701,6037553701,2019,3981,12,0,12
1400000US06037553702,6037553702,2019,5061,9,0,9
1400000US06037553801,6037553801,2019,4954,9,0,9
1400000US06037553802,6037553802,2019,0,29,0,29
1400000US06037553901,6037553901,2019,6773,3,0,3
1400000US06037553902,6037553902,2019,0,4,0,4
1400000US06037554001,6037554001,2019,3756,10,0,10
1400000US06037554002,6037554002,2019,5856,3,0,3
1400000US06037554101,6037554101,2019,3548,4,0,4
1400000US06037554105,6037554105,2019,4478,4,0,4
1400000US06037554106,6037554106,2019,3810,8,0,8
1400000US06037554201,6037554201,2019,4356,5,0,5
1400000US06037554203,6037554203,2019,3730,3,0,3
1400000US06037554204,6037554204,2019,4313,7,0,7
1400000US06037554301,6037554301,2019,0,1,0,1
1400000US06037554302,6037554302,2019,0,13,0,13
1400000US06037554403,6037554403,2019,5825,22,0,22
1400000US06037554404,6037554404,2019,4202,17,0,17
1400000US06037554405,6037554405,2019,3015,4,0,4
1400000US06037554406,6037554406,2019,4766,6,0,6
1400000US06037554511,6037554511,2019,4138,3,0,3
1400000US06037554512,6037554512,2019,6455,16,0,16
1400000US06037554513,6037554513,2019,2758,0,0,0
1400000US06037554514,6037554514,2019,4700,2,0,2
1400000US06037554515,6037554515,2019,3793,0,0,0
1400000US06037554516,6037554516,2019,3885,2,0,2
1400000US06037554517,6037554517,2019,4510,1,0,1
1400000US06037554518,6037554518,2019,5509,6,0,6
1400000US06037554519,6037554519,2019,3495,3,0,3
1400000US06037554521,6037554521,2019,5947,16,0,16
1400000US06037554522,6037554522,2019,4944,3,0,3
1400000US06037554600,6037554600,2019,4160,3,0,3
1400000US06037554700,6037554700,2019,4328,7,0,7
1400000US06037554801,6037554801,2019,2742,20,0,20
1400000US06037554802,6037554802,2019,6378,0,0,0
1400000US06037554900,6037554900,2019,7636,4,0,4
1400000US06037555001,6037555001,2019,5321,2,0,2
1400000US06037555002,6037555002,2019,0,13,0,13
1400000US06037555105,6037555105,2019,4656,30,0,30
1400000US06037555106,6037555106,2019,3769,30,0,30
1400000US06037555107,6037555107,2019,6178,25,0,25
1400000US06037555211,6037555211,2019,0,25,0,25
1400000US06037555212,6037555212,2019,0,21,0,21
1400000US06037555300,6037555300,2019,6119,2,0,2
1400000US06037570001,6037570001,2019,4764,0,0,0
1400000US06037570002,6037570002,2019,2679,0,0,0
1400000US06037570003,6037570003,2019,0,5,0,5
1400000US06037570100,6037570100,2019,0,0,0,0
1400000US06037570202,6037570202,2019,0,0,0,0
1400000US06037570603,6037570603,2019,0,0,0,0
1400000US06037570701,6037570701,2019,0,2,0,2
1400000US06037570703,6037570703,2019,0,3,0,3
1400000US06037570800,6037570800,2019,0,94,0,94
1400000US06037570901,6037570901,2019,5752,0,0,0
1400000US06037570902,6037570902,2019,3583,1,0,1
1400000US06037571000,6037571000,2019,5628,5,0,5
1400000US06037571101,6037571101,2019,4402,2,0,2
1400000US06037571102,6037571102,2019,4073,6,0,6
1400000US06037571202,6037571202,2019,0,0,0,0
1400000US06037571300,6037571300,2019,0,10,0,10
1400000US06037571400,6037571400,2019,0,24,0,24
1400000US06037571505,6037571505,2019,0,0,0,0
1400000US06037571701,6037571701,2019,0,0,0,0
1400000US06037572001,6037572001,2019,0,3,0,3
1400000US06037572201,6037572201,2019,0,0,0,0
1400000US06037572202,6037572202,2019,0,0,0,0
1400000US06037572301,6037572301,2019,0,0,0,0
1400000US06037573300,6037573300,2019,0,0,0,0
1400000US06037573401,6037573401,2019,0,19,0,19
1400000US06037573402,6037573402,2019,0,27,0,27
1400000US06037573403,6037573403,2019,0,7,0,7
1400000US06037573601,6037573601,2019,0,0,0,0
1400000US06037573700,6037573700,2019,0,14,0,14
1400000US06037573800,6037573800,2019,0,0,0,0
1400000US06037575001,6037575001,2019,0,0,0,0
1400000US06037575002,6037575002,2019,0,0,0,0
1400000US06037577800,6037577800,2019,4224,25,1,23
1400000US06037599000,6037599000,2019,3674,34,3,31
1400000US06037600100,6037600100,2019,7410,9,0,9
1400000US06037600201,6037600201,2019,5063,2,0,2
1400000US06037600202,6037600202,2019,7767,6,0,6
1400000US06037600302,6037600302,2019,3086,17,0,17
1400000US06037600303,6037600303,2019,3883,20,0,20
1400000US06037600304,6037600304,2019,3910,18,0,18
1400000US06037600400,6037600400,2019,4137,0,0,0
1400000US06037600501,6037600501,2019,2712,34,0,34
1400000US06037600601,6037600601,2019,2653,2,0,2
1400000US06037600602,6037600602,2019,2542,16,0,16
1400000US06037600702,6037600702,2019,4262,14,0,14
1400000US06037600703,6037600703,2019,1782,0,0,0
1400000US06037600704,6037600704,2019,3417,40,27,13
1400000US06037600801,6037600801,2019,3199,5,4,1
1400000US06037600802,6037600802,2019,2485,0,0,0
1400000US06037600902,6037600902,2019,6491,12,0,12
1400000US06037600911,6037600911,2019,3146,0,0,0
1400000US06037600912,6037600912,2019,5659,18,0,18
1400000US06037601001,6037601001,2019,2381,8,0,8
1400000US06037601002,6037601002,2019,5167,17,0,17
1400000US06037601100,6037601100,2019,6869,16,0,16
1400000US06037601202,6037601202,2019,4000,3,0,3
1400000US06037601211,6037601211,2019,2880,8,0,8
1400000US06037601212,6037601212,2019,6774,1,0,1
1400000US06037601301,6037601301,2019,1921,5,0,5
1400000US06037601302,6037601302,2019,7331,53,6,47
1400000US06037601303,6037601303,2019,5084,9,0,9
1400000US06037601401,6037601401,2019,5949,199,187,12
1400000US06037601402,6037601402,2019,4793,5,0,5
1400000US06037601501,6037601501,2019,3918,69,0,69
1400000US06037601502,6037601502,2019,4059,7,0,7
1400000US06037601600,6037601600,2019,4439,31,0,31
1400000US06037601700,6037601700,2019,4978,76,0,76
1400000US06037601801,6037601801,2019,2834,13,0,13
1400000US06037601802,6037601802,2019,3945,5,0,5
1400000US06037601900,6037601900,2019,4847,0,0,0
1400000US06037602002,6037602002,2019,3055,4,0,4
1400000US06037602003,6037602003,2019,4760,5,0,5
1400000US06037602103,6037602103,2019,6649,16,0,16
1400000US06037602104,6037602104,2019,6239,6,0,6
1400000US06037602105,6037602105,2019,4116,1,0,1
1400000US06037602106,6037602106,2019,5403,2,0,2
1400000US06037602201,6037602201,2019,5509,11,0,11
1400000US06037602202,6037602202,2019,1691,4,0,4
1400000US06037602301,6037602301,2019,6309,22,0,22
1400000US06037602302,6037602302,2019,4884,1,0,1
1400000US06037602402,6037602402,2019,6869,15,5,10
1400000US06037602403,6037602403,2019,5199,7,0,7
1400000US06037602404,6037602404,2019,5457,7,0,7
1400000US06037602504,6037602504,2019,4961,0,0,0
1400000US06037602505,6037602505,2019,4590,8,0,8
1400000US06037602506,6037602506,2019,4297,1,0,1
1400000US06037602507,6037602507,2019,5122,0,0,0
1400000US06037602510,6037602510,2019,3469,3,2,1
1400000US06037602511,6037602511,2019,3494,3,2,1
1400000US06037602512,6037602512,2019,657,1,0,1
1400000US06037602513,6037602513,2019,3968,6,0,6
1400000US06037602601,6037602601,2019,5412,8,0,8
1400000US06037602602,6037602602,2019,2706,4,0,4
1400000US06037602700,6037602700,2019,3789,14,0,14
1400000US06037602801,6037602801,2019,3718,15,0,15
1400000US06037602802,6037602802,2019,5019,40,21,19
1400000US06037602900,6037602900,2019,4443,8,0,8
1400000US06037603004,6037603004,2019,1549,2,0,2
1400000US06037603005,6037603005,2019,5928,0,0,0
1400000US06037603006,6037603006,2019,1898,7,0,7
1400000US06037603007,6037603007,2019,4414,4,0,4
1400000US06037603008,6037603008,2019,3084,2,0,2
1400000US06037603101,6037603101,2019,4139,10,0,10
1400000US06037603102,6037603102,2019,3661,10,0,10
1400000US06037603200,6037603200,2019,3394,0,0,0
1400000US06037603301,6037603301,2019,3617,6,0,6
1400000US06037603302,6037603302,2019,4025,1,0,1
1400000US06037603400,6037603400,2019,4113,11,0,11
1400000US06037603500,6037603500,2019,3042,2,0,2
1400000US06037603600,6037603600,2019,4258,1,0,1
1400000US06037603702,6037603702,2019,4768,91,0,91
1400000US06037603703,6037603703,2019,2491,0,0,0
1400000US06037603705,6037603705,2019,2776,5,0,5
1400000US06037603706,6037603706,2019,3833,7,0,7
1400000US06037603801,6037603801,2019,4748,17,0,17
1400000US06037603802,6037603802,2019,4040,2,0,2
1400000US06037603901,6037603901,2019,3769,4,0,4
1400000US06037603902,6037603902,2019,3849,4,0,4
1400000US06037604001,6037604001,2019,4207,0,0,0
1400000US06037604002,6037604002,2019,4856,2,0,2
1400000US06037604101,6037604101,2019,3442,2,0,2
1400000US06037604102,6037604102,2019,3823,2,0,2
1400000US06037604200,6037604200,2019,5563,6,0,6
1400000US06037609900,6037609900,2019,2021,2,0,2
1400000US06037620001,6037620001,2019,4251,0,0,0
1400000US06037620002,6037620002,2019,3493,0,0,0
1400000US06037620101,6037620101,2019,5632,0,0,0
1400000US06037620102,6037620102,2019,3355,0,0,0
1400000US06037620201,6037620201,2019,1529,1,0,1
1400000US06037620301,6037620301,2019,4819,2,0,2
1400000US06037620303,6037620303,2019,4502,2,0,2
1400000US06037620305,6037620305,2019,5845,9,0,9
1400000US06037620400,6037620400,2019,5269,1,0,1
1400000US06037620501,6037620501,2019,5726,18,0,18
1400000US06037620521,6037620521,2019,3958,12,0,12
1400000US06037620522,6037620522,2019,5024,8,0,8
1400000US06037620601,6037620601,2019,5277,32,0,32
1400000US06037620602,6037620602,2019,5027,0,0,0
1400000US06037620701,6037620701,2019,7211,5,0,5
1400000US06037620703,6037620703,2019,3211,3,0,3
1400000US06037620704,6037620704,2019,4160,5,0,5
1400000US06037620801,6037620801,2019,3771,2,0,2
1400000US06037620802,6037620802,2019,4063,3,0,3
1400000US06037620901,6037620901,2019,2785,0,0,0
1400000US06037620904,6037620904,2019,2897,1,0,1
1400000US06037621001,6037621001,2019,4476,3,0,3
1400000US06037621005,6037621005,2019,4862,5,0,5
1400000US06037621102,6037621102,2019,3067,0,0,0
1400000US06037621104,6037621104,2019,7126,17,0,17
1400000US06037621201,6037621201,2019,6723,1,0,1
1400000US06037621204,6037621204,2019,3052,49,0,49
1400000US06037621301,6037621301,2019,6972,6,0,6
1400000US06037621324,6037621324,2019,3740,15,0,15
1400000US06037621326,6037621326,2019,3017,8,0,8
1400000US06037621400,6037621400,2019,4305,12,0,12
1400000US06037650001,6037650001,2019,5805,7,0,7
1400000US06037650003,6037650003,2019,3202,7,0,7
1400000US06037650004,6037650004,2019,4125,3,0,3
1400000US06037650101,6037650101,2019,6057,2,0,2
1400000US06037650102,6037650102,2019,2210,0,0,0
1400000US06037650200,6037650200,2019,5928,1,0,1
1400000US06037650300,6037650300,2019,6824,6,0,6
1400000US06037650401,6037650401,2019,4758,67,14,53
1400000US06037650501,6037650501,2019,3044,5,0,5
1400000US06037650502,6037650502,2019,4258,3,0,3
1400000US06037650603,6037650603,2019,3832,2,0,2
1400000US06037650604,6037650604,2019,5566,0,0,0
1400000US06037650605,6037650605,2019,3062,0,0,0
1400000US06037650606,6037650606,2019,4330,0,0,0
1400000US06037650607,6037650607,2019,2985,0,0,0
1400000US06037650701,6037650701,2019,2529,1,0,1
1400000US06037650702,6037650702,2019,4731,2,0,2
1400000US06037650801,6037650801,2019,3689,1,0,1
1400000US06037650802,6037650802,2019,2728,1,0,1
1400000US06037650901,6037650901,2019,5366,12,0,12
1400000US06037650903,6037650903,2019,3596,13,12,2
1400000US06037650904,6037650904,2019,3173,12,10,1
1400000US06037651001,6037651001,2019,5444,10,10,0
1400000US06037651002,6037651002,2019,4701,0,0,0
1400000US06037651101,6037651101,2019,5033,27,0,27
1400000US06037651102,6037651102,2019,3534,2,0,2
1400000US06037651201,6037651201,2019,5010,0,0,0
1400000US06037651221,6037651221,2019,3697,2,0,2
1400000US06037651222,6037651222,2019,6459,3,0,3
1400000US06037651302,6037651302,2019,6182,1,0,1
1400000US06037651304,6037651304,2019,4825,10,0,10
1400000US06037651401,6037651401,2019,2236,0,0,0
1400000US06037651402,6037651402,2019,6229,0,0,0
1400000US06037670001,6037670001,2019,3403,1,0,1
1400000US06037670002,6037670002,2019,3939,0,0,0
1400000US06037670003,6037670003,2019,5707,23,15,8
1400000US06037670101,6037670101,2019,4392,2,0,2
1400000US06037670102,6037670102,2019,2497,1,0,1
1400000US06037670201,6037670201,2019,4117,0,0,0
1400000US06037670202,6037670202,2019,2635,0,0,0
1400000US06037670324,6037670324,2019,5091,0,0,0
1400000US06037670326,6037670326,2019,3613,0,0,0
1400000US06037670328,6037670328,2019,4727,0,0,0
1400000US06037670405,6037670405,2019,2862,0,0,0
1400000US06037670406,6037670406,2019,1758,0,0,0
1400000US06037670407,6037670407,2019,6268,0,0,0
1400000US06037670413,6037670413,2019,4433,0,0,0
1400000US06037670416,6037670416,2019,4513,0,0,0
1400000US06037670417,6037670417,2019,3255,0,0,0
1400000US06037670418,6037670418,2019,3817,2,0,2
1400000US06037670500,6037670500,2019,1511,0,0,0
1400000US06037670603,6037670603,2019,1886,0,0,0
1400000US06037670604,6037670604,2019,4974,0,0,0
1400000US06037670701,6037670701,2019,6921,0,0,0
1400000US06037670702,6037670702,2019,5647,0,0,0
1400000US06037700101,6037700101,2019,5200,26,0,26
1400000US06037700102,6037700102,2019,4506,19,0,19
1400000US06037700200,6037700200,2019,7446,26,0,26
1400000US06037700300,6037700300,2019,6223,20,0,20
1400000US06037700400,6037700400,2019,5162,30,0,30
1400000US06037700501,6037700501,2019,3524,6,0,6
1400000US06037700502,6037700502,2019,4387,18,0,18
1400000US06037700600,6037700600,2019,5020,5,0,5
1400000US06037700700,6037700700,2019,3574,3,0,3
1400000US06037700801,6037700801,2019,4610,2,0,2
1400000US06037700802,6037700802,2019,4089,1,0,1
1400000US06037700901,6037700901,2019,3595,5,0,5
1400000US06037700902,6037700902,2019,7352,5,0,5
1400000US06037701000,6037701000,2019,5932,1,0,1
1400000US06037701201,6037701201,2019,4088,1,0,1
1400000US06037701202,6037701202,2019,3381,0,0,0
1400000US06037701302,6037701302,2019,4868,15,0,15
1400000US06037701304,6037701304,2019,6212,28,0,28
1400000US06037701402,6037701402,2019,5577,103,0,103
1400000US06037701501,6037701501,2019,5267,82,65,17
1400000US06037701502,6037701502,2019,3530,75,0,75
1400000US06037701601,6037701601,2019,4150,10,0,10
1400000US06037701602,6037701602,2019,3987,12,0,12
1400000US06037701701,6037701701,2019,3305,16,0,16
1400000US06037701702,6037701702,2019,3437,98,64,34
1400000US06037701801,6037701801,2019,6988,90,59,31
1400000US06037701802,6037701802,2019,4645,46,0,46
1400000US06037701902,6037701902,2019,4659,423,62,361
1400000US06037702002,6037702002,2019,6443,82,0,82
1400000US06037702102,6037702102,2019,6052,38,0,38
1400000US06037702201,6037702201,2019,4110,9,0,9
1400000US06037702202,6037702202,2019,3962,13,0,13
1400000US06037702300,6037702300,2019,6818,24,0,24
1400000US06037702400,6037702400,2019,4364,57,0,57
1400000US06037702501,6037702501,2019,4965,4,0,4
1400000US06037702502,6037702502,2019,3757,5,0,5
1400000US06037702600,6037702600,2019,6389,51,0,51
